# x_m, y_m, w_tr_right_m, w_tr_left_m
-3.300814264035905410e+01, 3.178982863303247086e+01, 1.000000000000000000e+00, 1.000000000000000000e+00
-3.368574793344080121e+01, 3.171996646622622151e+01, 1.000000000000000000e+00, 1.000000000000000000e+00
-3.435358896105100968e+01, 3.158573525747126709e+01, 1.000000000000000000e+00, 1.000000000000000000e+00
-3.501157626834287129e+01, 3.140943336013016562e+01, 1.000000000000000000e+00, 1.000000000000000000e+00
-3.566135844124344345e+01, 3.120495161682801211e+01, 1.000000000000000000e+00, 1.000000000000000000e+00
-3.630469975976372865e+01, 3.098102840800889979e+01, 1.000000000000000000e+00, 1.000000000000000000e+00
-3.694306019298700505e+01, 3.074327725058107319e+01, 1.000000000000000000e+00, 1.000000000000000000e+00
-3.757755376606530007e+01, 3.049539106442782810e+01, 1.000000000000000000e+00, 1.000000000000000000e+00
-3.820900600197998642e+01, 3.023985686060841616e+01, 1.000000000000000000e+00, 1.000000000000000000e+00
-3.883802335884831791e+01, 2.997838636452588901e+01, 1.000000000000000000e+00, 1.000000000000000000e+00
-3.946505147016207360e+01, 2.971218079887111330e+01, 1.000000000000000000e+00, 1.000000000000000000e+00
-4.009041895883004258e+01, 2.944209718278083443e+01, 1.000000000000000000e+00, 1.000000000000000000e+00
-4.071436900685797156e+01, 2.916875491907248019e+01, 1.000000000000000000e+00, 1.000000000000000000e+00
-4.133708169020479062e+01, 2.889260537704448240e+01, 1.000000000000000000e+00, 1.000000000000000000e+00
-4.195868964989332284e+01, 2.861397802731884354e+01, 1.000000000000000000e+00, 1.000000000000000000e+00
-4.257928902037283336e+01, 2.833311137404061952e+01, 1.000000000000000000e+00, 1.000000000000000000e+00
-4.319894697016553664e+01, 2.805017378229649694e+01, 1.000000000000000000e+00, 1.000000000000000000e+00
-4.381770677966974858e+01, 2.776527739111966397e+01, 1.000000000000000000e+00, 1.000000000000000000e+00
-4.443559106835306949e+01, 2.747848711694429369e+01, 1.000000000000000000e+00, 1.000000000000000000e+00
-4.505260355658322169e+01, 2.718982599221270746e+01, 1.000000000000000000e+00, 1.000000000000000000e+00
-4.565107037404283119e+01, 2.686445370703303581e+01, 1.000000000000000000e+00, 1.000000000000000000e+00
-4.623037560561280657e+01, 2.650607526984836326e+01, 1.000000000000000000e+00, 1.000000000000000000e+00
-4.678988735073925653e+01, 2.611751862966725923e+01, 1.000000000000000000e+00, 1.000000000000000000e+00
-4.732883691418535932e+01, 2.570090967198089160e+01, 1.000000000000000000e+00, 1.000000000000000000e+00
-4.784622548398492370e+01, 2.525780841560258594e+01, 1.000000000000000000e+00, 1.000000000000000000e+00
-4.822667092108554243e+01, 2.469275007794832533e+01, 1.000000000000000000e+00, 1.000000000000000000e+00
-4.849297156302533551e+01, 2.406576233989778757e+01, 1.000000000000000000e+00, 1.000000000000000000e+00
-4.867557725700746829e+01, 2.340949652783032420e+01, 1.000000000000000000e+00, 1.000000000000000000e+00
-4.879930733476030724e+01, 2.273963047896492284e+01, 1.000000000000000000e+00, 1.000000000000000000e+00
